brand,category,condition,countryOfManufacture,dataType,description,listingType,media,name,productCategory,shoe,shortDescription,tickerSymbol,title,traits,urlKey,year,market,_tags
Topps,Trading Cards Baseball,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/JD-Martinez-2011-Topps-Update-Rookie-US186-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319553', 'smallImageUrl': 'https://stockx.imgix.net/images/JD-Martinez-2011-Topps-Update-Rookie-US186-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319553', 'thumbUrl': 'https://stockx.imgix.net/images/JD-Martinez-2011-Topps-Update-Rookie-US186-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606319553', 'gallery': [], 'hidden': False}",Rookie #US186,collectibles,Topps Rookie #US186,JD-Martinez-2011-Topps-Update-Rookie-US186,TP-JM2TURU11,J.D. Martinez 2011 Topps Update Rookie #US186,"[{'name': 'Year', 'value': '2011', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#US186', 'filterable': False, 'visible': True, 'highlight': False}]",jd-martinez-2011-topps-update-rookie-us186,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '199c7a4b-8432-4459-93e0-1607388a3b87', 'lowestAsk': 45, 'lowestAskSize': 'PSA 10', 'parentLowestAsk': 0, 'numberOfAsks': 4, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 35, 'highestBidSize': 'PSA 10', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 70, 'annualLow': 40, 'deadstockRangeLow': 33, 'deadstockRangeHigh': 55, 'volatility': 0.240695, 'deadstockSold': 5, 'pricePremium': 0, 'averageDeadstockPrice': 50, 'lastSale': 44, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': -6, 'changePercentage': -0.12, 'absChangePercentage': 0.12, 'totalDollars': 249, 'lastLowestAskTime': 1606784302, 'lastHighestBidTime': 1606756872, 'lastSaleDate': '2020-11-30T21:16:55+00:00', 'createdAt': '2019-10-01T15:15:57+00:00', 'updatedAt': 1607601160, 'deadstockSoldRank': 16, 'pricePremiumRank': 48, 'averageDeadstockPriceRank': 79, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'baseball', 'houston astros']"
Topps,Trading Cards Football,Graded,US,product,"The Joe Montana 1981 Topps Rookie is the most notable rookie card in the 1981 Topps Football set. Montana Led the 49ers to multiple Super Bowls and won two league MVP awards. Montana entered the league a few years before Elway and Marino, and with those two players, dominated the 1980s. Montana was the first player ever to be named MVP of three Super Bowls and passed for over 40,000 yards.",standard,"{'imageUrl': 'https://stockx.imgix.net/images/Joe-Montana-1981-Topps-Rookie-216-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318222', 'smallImageUrl': 'https://stockx.imgix.net/images/Joe-Montana-1981-Topps-Rookie-216-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318222', 'thumbUrl': 'https://stockx.imgix.net/images/Joe-Montana-1981-Topps-Rookie-216-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318222', 'gallery': [], 'hidden': False}",Rookie #216,collectibles,Topps Rookie #216,Joe-Montana-1981-Topps-Rookie-216,TP-JM1TR81,Joe Montana 1981 Topps Rookie #216,"[{'name': 'Year', 'value': '1981', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#216', 'filterable': False, 'visible': True, 'highlight': False}]",joe-montana-1981-topps-rookie-216,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '2e756680-f029-403a-babd-4ea64a5887df', 'lowestAsk': 279, 'lowestAskSize': 'PSA 7', 'parentLowestAsk': 0, 'numberOfAsks': 3, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 900, 'highestBidSize': 'PSA 10', 'numberOfBids': 4, 'hasBids': 1, 'annualHigh': 225, 'annualLow': 100, 'deadstockRangeLow': 185, 'deadstockRangeHigh': 265, 'volatility': 0.179225, 'deadstockSold': 5, 'pricePremium': 0, 'averageDeadstockPrice': 155, 'lastSale': 225, 'lastSaleSize': 'PSA 8', 'salesLast72Hours': 0, 'changeValue': 65, 'changePercentage': 0.40625, 'absChangePercentage': 0.40625, 'totalDollars': 776, 'lastLowestAskTime': 1606801410, 'lastHighestBidTime': 1605551560, 'lastSaleDate': '2020-11-28T19:50:57+00:00', 'createdAt': '2019-10-01T15:15:55+00:00', 'updatedAt': 1607556003, 'deadstockSoldRank': 55, 'pricePremiumRank': 95, 'averageDeadstockPriceRank': 97, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'football', 'san fransisco 49ers']"
Topps,Trading Cards Football,Graded,US,product,The John Elway 1984 Topps Rookie is one of the numerous star rookie cards in this set. Dan Marino’s rookie can also be found in 1984 Topps making this a very desirable set for collectors. Many of the 1984 Topps cards are subject to various print defects and few are in good condition. Elway went on to win two Super Bowls and one league MVP for the Broncos in a Hall of Fame career.,standard,"{'imageUrl': 'https://stockx.imgix.net/images/John-Elway-1984-Topps-Rookie-63-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318410', 'smallImageUrl': 'https://stockx.imgix.net/images/John-Elway-1984-Topps-Rookie-63-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318410', 'thumbUrl': 'https://stockx.imgix.net/images/John-Elway-1984-Topps-Rookie-63-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318410', 'gallery': [], 'hidden': False}",Rookie #63,collectibles,Topps Rookie #63,John-Elway-1984-Topps-Rookie-63,TP-JE1TR84,John Elway 1984 Topps Rookie #63,"[{'name': 'Year', 'value': '1984', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#63', 'filterable': False, 'visible': True, 'highlight': False}]",john-elway-1984-topps-rookie-63,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '428f7b63-dc79-4c3c-a402-0a125a849fe9', 'lowestAsk': 115, 'lowestAskSize': 'PSA 8', 'parentLowestAsk': 0, 'numberOfAsks': 3, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 1051, 'highestBidSize': 'PSA 10', 'numberOfBids': 5, 'hasBids': 1, 'annualHigh': 55, 'annualLow': 25, 'deadstockRangeLow': 43, 'deadstockRangeHigh': 67, 'volatility': 0.223392, 'deadstockSold': 5, 'pricePremium': 0, 'averageDeadstockPrice': 42, 'lastSale': 55, 'lastSaleSize': 'PSA 7', 'salesLast72Hours': 0, 'changeValue': 30, 'changePercentage': 1.2, 'absChangePercentage': 1.2, 'totalDollars': 209, 'lastLowestAskTime': 1606918474, 'lastHighestBidTime': 1606255101, 'lastSaleDate': '2020-04-24T21:06:20+00:00', 'createdAt': '2019-10-01T15:15:54+00:00', 'updatedAt': 1607287386, 'deadstockSoldRank': 80, 'pricePremiumRank': 67, 'averageDeadstockPriceRank': 18, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'football', 'denver broncos']"
Topps,Trading Cards Baseball,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Darryl-Strawberry-1983-Topps-Traded-Rookie-108T-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317671', 'smallImageUrl': 'https://stockx.imgix.net/images/Darryl-Strawberry-1983-Topps-Traded-Rookie-108T-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317671', 'thumbUrl': 'https://stockx.imgix.net/images/Darryl-Strawberry-1983-Topps-Traded-Rookie-108T-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606317671', 'gallery': [], 'hidden': False}",Rookie #108T,collectibles,Topps Rookie #108T,Darryl-Strawberry-1983-Topps-Traded-Rookie-108T,TP-DS1TTR183,Darryl Strawberry 1983 Topps Traded Rookie #108T,"[{'name': 'Year', 'value': '1983', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#108T', 'filterable': False, 'visible': True, 'highlight': False}]",darryl-strawberry-1983-topps-traded-rookie-108t,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '35db1ccb-fea3-4ff6-8db2-27cf5bed3f4c', 'lowestAsk': 500, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 255, 'highestBidSize': 'PSA 10', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 59, 'annualLow': 38, 'deadstockRangeLow': 49, 'deadstockRangeHigh': 69, 'volatility': 0.165327, 'deadstockSold': 3, 'pricePremium': 0, 'averageDeadstockPrice': 52, 'lastSale': 59, 'lastSaleSize': 'PSA 9', 'salesLast72Hours': 0, 'changeValue': 1, 'changePercentage': 0.010802, 'absChangePercentage': 0.010802, 'totalDollars': 155, 'lastLowestAskTime': 0, 'lastHighestBidTime': 1605075672, 'lastSaleDate': '2020-07-29T19:32:51+00:00', 'createdAt': '2019-10-01T15:16:09+00:00', 'updatedAt': 1607334929, 'deadstockSoldRank': 21, 'pricePremiumRank': 1, 'averageDeadstockPriceRank': 58, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'baseball', 'new york mets']"
Topps,Trading Cards Basketball,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Vince-Carter-1998-Topps-Chrome-Rookie-199-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606324053', 'smallImageUrl': 'https://stockx.imgix.net/images/Vince-Carter-1998-Topps-Chrome-Rookie-199-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606324053', 'thumbUrl': 'https://stockx.imgix.net/images/Vince-Carter-1998-Topps-Chrome-Rookie-199-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606324053', 'gallery': [], 'hidden': False}",Rookie #199,collectibles,Topps Rookie #199,Vince-Carter-1998-Topps-Chrome-Rookie-199,TP-VC1TCR98,Vince Carter 1998 Topps Chrome Rookie #199,"[{'name': 'Year', 'value': '1998', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#199', 'filterable': False, 'visible': True, 'highlight': False}]",vince-carter-1998-topps-chrome-rookie-199,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '898fc339-3913-434e-b705-68f775ab6602', 'lowestAsk': 200, 'lowestAskSize': 'PSA 8', 'parentLowestAsk': 0, 'numberOfAsks': 3, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 488, 'highestBidSize': 'PSA 10', 'numberOfBids': 5, 'hasBids': 1, 'annualHigh': 80, 'annualLow': 42, 'deadstockRangeLow': 64, 'deadstockRangeHigh': 96, 'volatility': 0.194485, 'deadstockSold': 3, 'pricePremium': 0, 'averageDeadstockPrice': 60, 'lastSale': 80, 'lastSaleSize': 'PSA 9', 'salesLast72Hours': 0, 'changeValue': 23, 'changePercentage': 0.403509, 'absChangePercentage': 0.403509, 'totalDollars': 179, 'lastLowestAskTime': 1599271083, 'lastHighestBidTime': 1604988582, 'lastSaleDate': '2020-04-10T23:51:52+00:00', 'createdAt': '2019-10-01T15:15:18+00:00', 'updatedAt': 1607596777, 'deadstockSoldRank': 86, 'pricePremiumRank': 46, 'averageDeadstockPriceRank': 37, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'basketball', 'toronto raptors']"
Topps,Trading Cards Football,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Jimmy-Garoppolo-2014-Topps-Chrome-Rookie-Throwing-Refractor-150-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318218', 'smallImageUrl': 'https://stockx.imgix.net/images/Jimmy-Garoppolo-2014-Topps-Chrome-Rookie-Throwing-Refractor-150-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318218', 'thumbUrl': 'https://stockx.imgix.net/images/Jimmy-Garoppolo-2014-Topps-Chrome-Rookie-Throwing-Refractor-150-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606318218', 'gallery': [], 'hidden': False}",Rookie Throwing-Refractor #150,collectibles,Topps Rookie Throwing-Refractor #150,Jimmy-Garoppolo-2014-Topps-Chrome-Rookie-Throwing-Refractor-150,TOP-JG2CRTRF150,Jimmy Garoppolo 2014 Topps Chrome Rookie Throwing-Refractor #150,"[{'name': 'Year', 'value': '2014', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#150', 'filterable': False, 'visible': True, 'highlight': False}]",jimmy-garoppolo-2014-topps-chrome-rookie-throwing-refractor-150,0,"{'productId': 0, 'skuUuid': '', 'productUuid': 'badbd23a-43cd-4a50-a40c-0d4e62e57086', 'lowestAsk': 90, 'lowestAskSize': 'PSA 9', 'parentLowestAsk': 0, 'numberOfAsks': 4, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 181, 'highestBidSize': 'PSA 10', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 275, 'annualLow': 100, 'deadstockRangeLow': 173, 'deadstockRangeHigh': 327, 'volatility': 0.309121, 'deadstockSold': 3, 'pricePremium': 0, 'averageDeadstockPrice': 208, 'lastSale': 250, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': -25, 'changePercentage': -0.090909, 'absChangePercentage': 0.090909, 'totalDollars': 625, 'lastLowestAskTime': 1606270564, 'lastHighestBidTime': 1599520204, 'lastSaleDate': '2020-09-07T15:10:33+00:00', 'createdAt': '2019-10-01T15:15:56+00:00', 'updatedAt': 1607601214, 'deadstockSoldRank': 65, 'pricePremiumRank': 17, 'averageDeadstockPriceRank': 60, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'football', 'san fransisco 49ers']"
Topps,Trading Cards Baseball,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Mike-Trout-2012-Topps-Heritage-207-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323172', 'smallImageUrl': 'https://stockx.imgix.net/images/Mike-Trout-2012-Topps-Heritage-207-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323172', 'thumbUrl': 'https://stockx.imgix.net/images/Mike-Trout-2012-Topps-Heritage-207-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606323172', 'gallery': [], 'hidden': False}",#207,collectibles,Topps #207,Mike-Trout-2012-Topps-Heritage-207,TP-MT2TH12,Mike Trout 2012 Topps Heritage #207,"[{'name': 'Year', 'value': '2012', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#207', 'filterable': False, 'visible': True, 'highlight': False}]",mike-trout-2012-topps-heritage-207,0,"{'productId': 0, 'skuUuid': '', 'productUuid': 'ee5dddf3-4a72-4560-bc53-c573eac17553', 'lowestAsk': 999, 'lowestAskSize': 'PSA 9', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 500, 'highestBidSize': '', 'numberOfBids': 4, 'hasBids': 1, 'annualHigh': 525, 'annualLow': 115, 'deadstockRangeLow': 357, 'deadstockRangeHigh': 693, 'volatility': 0.319612, 'deadstockSold': 3, 'pricePremium': 0, 'averageDeadstockPrice': 328, 'lastSale': 525, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': 410, 'changePercentage': 3.56522, 'absChangePercentage': 3.56522, 'totalDollars': 985, 'lastLowestAskTime': 1601509956, 'lastHighestBidTime': 0, 'lastSaleDate': '2020-05-06T13:37:37+00:00', 'createdAt': '2019-10-01T15:15:37+00:00', 'updatedAt': 1607571959, 'deadstockSoldRank': 65, 'pricePremiumRank': 34, 'averageDeadstockPriceRank': 82, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'baseball', 'los angeles angels']"
Upper Deck,Trading Cards Hockey,Graded,US,product,"The Alexander Ovechkin 2005 Upper Deck Series 2 Young Guns Rookie has something in common with Ovechkin himself. Ovie’s Young Guns rookie rivals Sidney Crosby’s Young Guns rookie as the most valuable card ever to be a part of this set. Ovechkin and Crosby have also spent their whole careers rivaling each other. Each were drafted #1 overall in consecutive years, have won a Stanley Cup, and are considered two of the greatest to ever play.",standard,"{'imageUrl': 'https://stockx.imgix.net/images/Alexander-Ovechkin-2005-Upper-Deck-Series-2-Young-Guns-Rookie-443-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315778', 'smallImageUrl': 'https://stockx.imgix.net/images/Alexander-Ovechkin-2005-Upper-Deck-Series-2-Young-Guns-Rookie-443-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315778', 'thumbUrl': 'https://stockx.imgix.net/images/Alexander-Ovechkin-2005-Upper-Deck-Series-2-Young-Guns-Rookie-443-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606315778', 'gallery': [], 'hidden': False}",Young Guns Rookie #443,collectibles,Upper Deck Young Guns Rookie #443,Alexander-Ovechkin-2005-Upper-Deck-Series-2-Young-Guns-Rookie-443,UD-AO2UDS2YGR05,Alexander Ovechkin 2005 Upper Deck Series 2 Young Guns Rookie #443,"[{'name': 'Year', 'value': '2005', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#443', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Team', 'value': 'Washington Capitals', 'filterable': True, 'visible': True, 'highlight': False}]",alexander-ovechkin-2005-upper-deck-series-2-young-guns-rookie-443,0,"{'productId': 0, 'skuUuid': '', 'productUuid': '0569e01b-0d4e-455f-aca7-0ca455497935', 'lowestAsk': 2100, 'lowestAskSize': 'PSA 10', 'parentLowestAsk': 0, 'numberOfAsks': 3, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 500, 'highestBidSize': 'PSA 10', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 550, 'annualLow': 550, 'deadstockRangeLow': 495, 'deadstockRangeHigh': 605, 'volatility': 0, 'deadstockSold': 1, 'pricePremium': 0, 'averageDeadstockPrice': 550, 'lastSale': 550, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 550, 'lastLowestAskTime': 1603048309, 'lastHighestBidTime': 1607077556, 'lastSaleDate': '2020-02-03T04:06:25+00:00', 'createdAt': '2019-10-01T15:16:20+00:00', 'updatedAt': 1607319085, 'deadstockSoldRank': 5, 'pricePremiumRank': 36, 'averageDeadstockPriceRank': 91, 'featured': 1}","['collectibles', 'upper deck', 'trading cards', 'hockey', 'washington capitals', 'team|washington capitals']"
Topps,Trading Cards Baseball,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Walker-Buehler-2018-Topps-Chrome-Rookie-Refractor-71-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322156', 'smallImageUrl': 'https://stockx.imgix.net/images/Walker-Buehler-2018-Topps-Chrome-Rookie-Refractor-71-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322156', 'thumbUrl': 'https://stockx.imgix.net/images/Walker-Buehler-2018-Topps-Chrome-Rookie-Refractor-71-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606322156', 'gallery': [], 'hidden': False}",Rookie Refractor #71,collectibles,Topps Rookie Refractor #71,Walker-Buehler-2018-Topps-Chrome-Rookie-Refractor-71,TP-WB2TCRR18,Walker Buehler 2018 Topps Chrome Rookie Refractor #71,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#71', 'filterable': False, 'visible': True, 'highlight': False}]",walker-buehler-2018-topps-chrome-rookie-refractor-71,0,"{'productId': 0, 'skuUuid': '', 'productUuid': 'e021190d-e1b3-4ad0-8c60-01fb3de5c9a6', 'lowestAsk': 110, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 55, 'highestBidSize': 'PSA 10', 'numberOfBids': 2, 'hasBids': 1, 'annualHigh': 110, 'annualLow': 110, 'deadstockRangeLow': 99, 'deadstockRangeHigh': 121, 'volatility': 0, 'deadstockSold': 1, 'pricePremium': 0, 'averageDeadstockPrice': 110, 'lastSale': 110, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 110, 'lastLowestAskTime': 0, 'lastHighestBidTime': 1607063179, 'lastSaleDate': '2020-08-19T02:35:01+00:00', 'createdAt': '2019-10-01T15:15:17+00:00', 'updatedAt': 1607063179, 'deadstockSoldRank': 11, 'pricePremiumRank': 69, 'averageDeadstockPriceRank': 62, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'baseball', 'los angeles dodgers']"
Topps,Trading Cards Football,Graded,US,product,,standard,"{'imageUrl': 'https://stockx.imgix.net/images/Steve-Young-1984-Topps-USFL-Rookie-52-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316556', 'smallImageUrl': 'https://stockx.imgix.net/images/Steve-Young-1984-Topps-USFL-Rookie-52-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316556', 'thumbUrl': 'https://stockx.imgix.net/images/Steve-Young-1984-Topps-USFL-Rookie-52-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606316556', 'gallery': [], 'hidden': False}",Rookie #52,collectibles,Topps Rookie #52,Steve-Young-1984-Topps-USFL-Rookie-52,TP-SY1TUR84,Steve Young 1984 Topps USFL Rookie #52,"[{'name': 'Year', 'value': '1984', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#52', 'filterable': False, 'visible': True, 'highlight': False}]",steve-young-1984-topps-usfl-rookie-52,0,"{'productId': 0, 'skuUuid': '', 'productUuid': 'af7663a1-5f53-4d92-8bf8-7a61d2e9ebf4', 'lowestAsk': 500, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 0, 'highestBidSize': '', 'numberOfBids': 0, 'hasBids': 0, 'annualHigh': 0, 'annualLow': 0, 'deadstockRangeLow': 0, 'deadstockRangeHigh': 0, 'volatility': 0, 'deadstockSold': 0, 'pricePremium': 0, 'averageDeadstockPrice': 0, 'lastSale': 0, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 0, 'lastLowestAskTime': 0, 'lastHighestBidTime': 0, 'lastSaleDate': '', 'createdAt': '2019-10-01T15:15:22+00:00', 'updatedAt': 1607388313, 'deadstockSoldRank': 8, 'pricePremiumRank': 38, 'averageDeadstockPriceRank': 77, 'featured': 1}","['collectibles', 'topps', 'trading cards', 'football', 'la express']"
